"ensembl_gene_id","gene_biotype"
"ENSG00000288857","lncRNA"
"ENSG00000288858","lncRNA"
"ENSG00000288860","lncRNA"
"ENSG00000288861","lncRNA"
"ENSG00000288863","lncRNA"
"ENSG00000288865","lncRNA"
"ENSG00000288866","lncRNA"
"ENSG00000288868","lncRNA"
"ENSG00000288872","lncRNA"
"ENSG00000288873","lncRNA"
"ENSG00000288874","lncRNA"
"ENSG00000288875","lncRNA"
"ENSG00000288876","lncRNA"
"ENSG00000288879","lncRNA"
"ENSG00000288882","lncRNA"
"ENSG00000288883","lncRNA"
"ENSG00000288885","lncRNA"
"ENSG00000288886","lncRNA"
"ENSG00000288888","lncRNA"
"ENSG00000288889","lncRNA"
"ENSG00000288890","lncRNA"
"ENSG00000288891","lncRNA"
"ENSG00000288892","lncRNA"
"ENSG00000288893","lncRNA"
"ENSG00000288894","protein_coding"
"ENSG00000288896","lncRNA"
"ENSG00000288897","lncRNA"
"ENSG00000288900","lncRNA"
"ENSG00000288901","lncRNA"
"ENSG00000288902","lncRNA"
"ENSG00000288903","lncRNA"
"ENSG00000288904","lncRNA"
"ENSG00000288906","lncRNA"
"ENSG00000288909","lncRNA"
"ENSG00000288910","lncRNA"
"ENSG00000288914","protein_coding"
"ENSG00000288915","lncRNA"
"ENSG00000288916","lncRNA"
"ENSG00000288918","lncRNA"
"ENSG00000288919","lncRNA"
"ENSG00000288921","lncRNA"
"ENSG00000288922","lncRNA"
"ENSG00000288925","lncRNA"
"ENSG00000288927","lncRNA"
"ENSG00000288928","lncRNA"
"ENSG00000288929","lncRNA"
"ENSG00000288931","lncRNA"
"ENSG00000288932","lncRNA"
"ENSG00000288933","lncRNA"
"ENSG00000288935","lncRNA"
"ENSG00000288936","lncRNA"
"ENSG00000288938","lncRNA"
"ENSG00000288939","lncRNA"
"ENSG00000288940","lncRNA"
"ENSG00000288941","lncRNA"
"ENSG00000288942","lncRNA"
"ENSG00000288945","lncRNA"
"ENSG00000288946","lncRNA"
"ENSG00000288947","lncRNA"
"ENSG00000288948","lncRNA"
"ENSG00000288950","lncRNA"
"ENSG00000288951","lncRNA"
"ENSG00000288952","lncRNA"
"ENSG00000288954","lncRNA"
"ENSG00000288955","lncRNA"
"ENSG00000288956","lncRNA"
"ENSG00000288958","lncRNA"
"ENSG00000288959","lncRNA"
"ENSG00000288960","lncRNA"
"ENSG00000288962","lncRNA"
"ENSG00000288963","lncRNA"
"ENSG00000288964","lncRNA"
"ENSG00000288965","lncRNA"
"ENSG00000288967","lncRNA"
"ENSG00000288968","lncRNA"
"ENSG00000288969","lncRNA"
"ENSG00000288970","lncRNA"
"ENSG00000288971","lncRNA"
"ENSG00000288972","lncRNA"
"ENSG00000288975","lncRNA"
"ENSG00000288976","lncRNA"
"ENSG00000288977","lncRNA"
"ENSG00000288979","lncRNA"
"ENSG00000288980","lncRNA"
"ENSG00000288982","lncRNA"
"ENSG00000288984","lncRNA"
"ENSG00000288986","lncRNA"
"ENSG00000288987","lncRNA"
"ENSG00000288990","lncRNA"
"ENSG00000288992","lncRNA"
"ENSG00000288993","lncRNA"
"ENSG00000288996","lncRNA"
"ENSG00000288997","lncRNA"
"ENSG00000288998","lncRNA"
"ENSG00000289001","lncRNA"
"ENSG00000289002","lncRNA"
"ENSG00000289003","lncRNA"
"ENSG00000289004","lncRNA"
"ENSG00000289005","lncRNA"
"ENSG00000289006","lncRNA"
"ENSG00000289008","lncRNA"
"ENSG00000289009","lncRNA"
"ENSG00000289010","lncRNA"
"ENSG00000289012","lncRNA"
"ENSG00000289013","lncRNA"
"ENSG00000289014","lncRNA"
"ENSG00000289016","lncRNA"
"ENSG00000289018","lncRNA"
"ENSG00000289020","lncRNA"
"ENSG00000289023","lncRNA"
"ENSG00000289024","lncRNA"
"ENSG00000289025","protein_coding"
"ENSG00000289026","lncRNA"
"ENSG00000289027","protein_coding"
"ENSG00000289029","lncRNA"
"ENSG00000289030","lncRNA"
"ENSG00000289031","lncRNA"
"ENSG00000289032","lncRNA"
"ENSG00000289033","lncRNA"
"ENSG00000289034","lncRNA"
"ENSG00000289036","lncRNA"
"ENSG00000289037","lncRNA"
"ENSG00000289038","lncRNA"
"ENSG00000289039","lncRNA"
"ENSG00000289040","lncRNA"
"ENSG00000289042","lncRNA"
"ENSG00000289043","lncRNA"
"ENSG00000289044","lncRNA"
"ENSG00000289046","lncRNA"
"ENSG00000289048","lncRNA"
"ENSG00000289049","lncRNA"
"ENSG00000289051","protein_coding"
"ENSG00000289052","lncRNA"
"ENSG00000289053","lncRNA"
"ENSG00000289054","lncRNA"
"ENSG00000289055","lncRNA"
"ENSG00000289056","lncRNA"
"ENSG00000289057","lncRNA"
"ENSG00000289058","lncRNA"
"ENSG00000289059","lncRNA"
"ENSG00000289060","lncRNA"
"ENSG00000289061","lncRNA"
"ENSG00000289062","lncRNA"
"ENSG00000289063","lncRNA"
"ENSG00000289064","lncRNA"
"ENSG00000289065","lncRNA"
"ENSG00000289066","lncRNA"
"ENSG00000289067","lncRNA"
"ENSG00000289068","lncRNA"
"ENSG00000289069","lncRNA"
"ENSG00000289071","lncRNA"
"ENSG00000289072","lncRNA"
"ENSG00000289073","lncRNA"
"ENSG00000289074","lncRNA"
"ENSG00000289075","lncRNA"
"ENSG00000289076","lncRNA"
"ENSG00000289077","lncRNA"
"ENSG00000289079","lncRNA"
"ENSG00000289080","lncRNA"
"ENSG00000289081","lncRNA"
"ENSG00000289082","lncRNA"
"ENSG00000289084","lncRNA"
"ENSG00000289086","lncRNA"
"ENSG00000289087","lncRNA"
"ENSG00000289088","lncRNA"
"ENSG00000289091","lncRNA"
"ENSG00000289093","lncRNA"
"ENSG00000289094","lncRNA"
"ENSG00000289095","lncRNA"
"ENSG00000289096","lncRNA"
"ENSG00000289097","lncRNA"
"ENSG00000289098","lncRNA"
"ENSG00000289099","lncRNA"
"ENSG00000289101","lncRNA"
"ENSG00000289103","lncRNA"
"ENSG00000289104","lncRNA"
"ENSG00000289105","lncRNA"
"ENSG00000289106","lncRNA"
"ENSG00000289107","lncRNA"
"ENSG00000289111","lncRNA"
"ENSG00000289113","lncRNA"
"ENSG00000289114","lncRNA"
"ENSG00000289115","lncRNA"
"ENSG00000289116","lncRNA"
"ENSG00000289117","lncRNA"
"ENSG00000289118","lncRNA"
"ENSG00000289120","lncRNA"
"ENSG00000289121","lncRNA"
"ENSG00000289122","lncRNA"
"ENSG00000289123","lncRNA"
"ENSG00000289124","lncRNA"
"ENSG00000289126","lncRNA"
"ENSG00000289128","lncRNA"
"ENSG00000289129","lncRNA"
"ENSG00000289130","lncRNA"
"ENSG00000289131","lncRNA"
"ENSG00000289133","transcribed_unprocessed_pseudogene"
"ENSG00000289134","lncRNA"
"ENSG00000289135","lncRNA"
"ENSG00000289136","lncRNA"
"ENSG00000289139","lncRNA"
"ENSG00000289140","lncRNA"
"ENSG00000289142","lncRNA"
"ENSG00000289143","lncRNA"
"ENSG00000289145","lncRNA"
"ENSG00000289147","lncRNA"
"ENSG00000289148","lncRNA"
"ENSG00000289149","lncRNA"
"ENSG00000289150","lncRNA"
"ENSG00000289157","lncRNA"
"ENSG00000289158","lncRNA"
"ENSG00000289160","lncRNA"
"ENSG00000289162","lncRNA"
"ENSG00000289163","lncRNA"
"ENSG00000289167","lncRNA"
"ENSG00000289169","lncRNA"
"ENSG00000289170","lncRNA"
"ENSG00000289171","lncRNA"
"ENSG00000289172","lncRNA"
"ENSG00000289174","lncRNA"
"ENSG00000289175","lncRNA"
"ENSG00000289176","lncRNA"
"ENSG00000289178","lncRNA"
"ENSG00000289179","lncRNA"
"ENSG00000289180","lncRNA"
"ENSG00000289181","lncRNA"
"ENSG00000289182","lncRNA"
"ENSG00000289184","lncRNA"
"ENSG00000289185","lncRNA"
"ENSG00000289186","lncRNA"
"ENSG00000289188","lncRNA"
"ENSG00000289190","lncRNA"
"ENSG00000289191","lncRNA"
"ENSG00000289192","lncRNA"
"ENSG00000289193","lncRNA"
"ENSG00000289195","lncRNA"
"ENSG00000289196","lncRNA"
"ENSG00000289197","lncRNA"
"ENSG00000289198","lncRNA"
"ENSG00000289200","lncRNA"
"ENSG00000289201","lncRNA"
"ENSG00000289202","lncRNA"
"ENSG00000289203","lncRNA"
"ENSG00000289204","lncRNA"
"ENSG00000289205","lncRNA"
"ENSG00000289207","lncRNA"
"ENSG00000289209","lncRNA"
"ENSG00000289210","lncRNA"
"ENSG00000289211","lncRNA"
"ENSG00000289212","lncRNA"
"ENSG00000289213","lncRNA"
"ENSG00000289214","lncRNA"
"ENSG00000289215","lncRNA"
"ENSG00000289216","lncRNA"
"ENSG00000289217","lncRNA"
"ENSG00000289219","lncRNA"
"ENSG00000289220","lncRNA"
"ENSG00000289221","lncRNA"
"ENSG00000289222","lncRNA"
"ENSG00000289223","lncRNA"
"ENSG00000289224","lncRNA"
"ENSG00000289225","lncRNA"
"ENSG00000289226","lncRNA"
"ENSG00000289227","lncRNA"
"ENSG00000289228","lncRNA"
"ENSG00000289229","lncRNA"
"ENSG00000289230","lncRNA"
"ENSG00000289231","lncRNA"
"ENSG00000289233","lncRNA"
"ENSG00000289235","lncRNA"
"ENSG00000289236","lncRNA"
"ENSG00000289237","lncRNA"
"ENSG00000289238","lncRNA"
"ENSG00000289239","lncRNA"
"ENSG00000289241","lncRNA"
"ENSG00000289242","lncRNA"
"ENSG00000289243","lncRNA"
"ENSG00000289244","lncRNA"
"ENSG00000289245","lncRNA"
"ENSG00000289246","lncRNA"
"ENSG00000289247","lncRNA"
"ENSG00000289248","lncRNA"
"ENSG00000289249","lncRNA"
"ENSG00000289251","lncRNA"
"ENSG00000289252","lncRNA"
"ENSG00000289253","lncRNA"
"ENSG00000289254","lncRNA"
"ENSG00000289255","lncRNA"
"ENSG00000289258","protein_coding"
"ENSG00000289259","lncRNA"
"ENSG00000289260","lncRNA"
"ENSG00000289261","lncRNA"
"ENSG00000289262","lncRNA"
"ENSG00000289263","lncRNA"
"ENSG00000289264","lncRNA"
"ENSG00000289266","lncRNA"
"ENSG00000289267","lncRNA"
"ENSG00000289268","lncRNA"
"ENSG00000289270","lncRNA"
"ENSG00000289271","lncRNA"
"ENSG00000289272","lncRNA"
"ENSG00000289273","lncRNA"
"ENSG00000289274","lncRNA"
"ENSG00000289275","lncRNA"
"ENSG00000289276","lncRNA"
"ENSG00000289277","lncRNA"
"ENSG00000289278","lncRNA"
"ENSG00000289279","lncRNA"
"ENSG00000289280","lncRNA"
"ENSG00000289281","protein_coding"
"ENSG00000289282","protein_coding"
"ENSG00000289284","lncRNA"
"ENSG00000289288","lncRNA"
"ENSG00000289289","lncRNA"
"ENSG00000289290","lncRNA"
"ENSG00000289296","lncRNA"
"ENSG00000289297","lncRNA"
"ENSG00000289299","lncRNA"
"ENSG00000289300","lncRNA"
"ENSG00000289301","lncRNA"
"ENSG00000289302","lncRNA"
"ENSG00000289303","lncRNA"
"ENSG00000289305","lncRNA"
"ENSG00000289307","lncRNA"
"ENSG00000289310","lncRNA"
"ENSG00000289311","lncRNA"
"ENSG00000289314","lncRNA"
"ENSG00000289315","lncRNA"
"ENSG00000289316","lncRNA"
"ENSG00000289317","lncRNA"
"ENSG00000289319","lncRNA"
"ENSG00000289320","lncRNA"
"ENSG00000289321","lncRNA"
"ENSG00000289322","lncRNA"
"ENSG00000289323","lncRNA"
"ENSG00000289324","lncRNA"
"ENSG00000289325","protein_coding"
"ENSG00000289326","lncRNA"
"ENSG00000289327","lncRNA"
"ENSG00000289328","lncRNA"
"ENSG00000289329","lncRNA"
"ENSG00000289330","lncRNA"
"ENSG00000289331","lncRNA"
"ENSG00000289332","lncRNA"
"ENSG00000289333","lncRNA"
"ENSG00000289334","lncRNA"
"ENSG00000289335","lncRNA"
"ENSG00000289336","lncRNA"
"ENSG00000289337","lncRNA"
"ENSG00000289338","lncRNA"
"ENSG00000289339","lncRNA"
"ENSG00000289340","lncRNA"
"ENSG00000289341","lncRNA"
"ENSG00000289342","lncRNA"
"ENSG00000289343","lncRNA"
"ENSG00000289344","lncRNA"
"ENSG00000289345","lncRNA"
"ENSG00000289346","protein_coding"
"ENSG00000289347","lncRNA"
"ENSG00000289348","lncRNA"
"ENSG00000289349","lncRNA"
"ENSG00000289350","lncRNA"
"ENSG00000289351","lncRNA"
"ENSG00000289353","lncRNA"
"ENSG00000289354","lncRNA"
"ENSG00000289356","lncRNA"
"ENSG00000289359","lncRNA"
"ENSG00000289360","protein_coding"
"ENSG00000289363","lncRNA"
"ENSG00000289364","lncRNA"
"ENSG00000289365","lncRNA"
"ENSG00000289366","lncRNA"
"ENSG00000289367","lncRNA"
"ENSG00000289368","lncRNA"
"ENSG00000289370","lncRNA"
"ENSG00000289374","lncRNA"
"ENSG00000289376","lncRNA"
"ENSG00000289377","lncRNA"
"ENSG00000289378","lncRNA"
"ENSG00000289379","lncRNA"
"ENSG00000289383","lncRNA"
"ENSG00000289384","lncRNA"
"ENSG00000289385","lncRNA"
"ENSG00000289387","lncRNA"
"ENSG00000289388","lncRNA"
"ENSG00000289389","lncRNA"
"ENSG00000289390","lncRNA"
"ENSG00000289391","lncRNA"
"ENSG00000289392","lncRNA"
"ENSG00000289394","lncRNA"
"ENSG00000289395","lncRNA"
"ENSG00000289397","lncRNA"
"ENSG00000289398","lncRNA"
"ENSG00000289399","lncRNA"
"ENSG00000289402","lncRNA"
"ENSG00000289403","lncRNA"
"ENSG00000289404","lncRNA"
"ENSG00000289405","lncRNA"
"ENSG00000289406","lncRNA"
"ENSG00000289408","lncRNA"
"ENSG00000289409","lncRNA"
"ENSG00000289410","lncRNA"
"ENSG00000289411","lncRNA"
"ENSG00000289412","lncRNA"
"ENSG00000289414","lncRNA"
"ENSG00000289415","lncRNA"
"ENSG00000289417","lncRNA"
"ENSG00000289418","lncRNA"
"ENSG00000289419","lncRNA"
"ENSG00000289420","lncRNA"
"ENSG00000289421","lncRNA"
"ENSG00000289423","lncRNA"
"ENSG00000289424","lncRNA"
"ENSG00000289425","lncRNA"
"ENSG00000289426","lncRNA"
"ENSG00000289427","lncRNA"
"ENSG00000289428","lncRNA"
"ENSG00000289429","lncRNA"
"ENSG00000289430","lncRNA"
"ENSG00000289431","lncRNA"
"ENSG00000289432","lncRNA"
"ENSG00000289433","lncRNA"
"ENSG00000289434","lncRNA"
"ENSG00000289435","lncRNA"
"ENSG00000289436","lncRNA"
"ENSG00000289438","lncRNA"
"ENSG00000289439","lncRNA"
"ENSG00000289442","lncRNA"
"ENSG00000289444","lncRNA"
"ENSG00000289445","lncRNA"
"ENSG00000289446","lncRNA"
"ENSG00000289449","lncRNA"
"ENSG00000289452","lncRNA"
"ENSG00000289453","lncRNA"
"ENSG00000289454","lncRNA"
"ENSG00000289455","lncRNA"
"ENSG00000289457","lncRNA"
"ENSG00000289458","lncRNA"
"ENSG00000289461","lncRNA"
"ENSG00000289462","lncRNA"
"ENSG00000289464","lncRNA"
"ENSG00000289465","lncRNA"
"ENSG00000289466","TEC"
"ENSG00000289467","lncRNA"
"ENSG00000289470","lncRNA"
"ENSG00000289471","lncRNA"
"ENSG00000289473","lncRNA"
"ENSG00000289475","lncRNA"
"ENSG00000289476","lncRNA"
"ENSG00000289477","lncRNA"
"ENSG00000289478","lncRNA"
"ENSG00000289480","lncRNA"
"ENSG00000289481","lncRNA"
"ENSG00000289482","lncRNA"
"ENSG00000289483","lncRNA"
"ENSG00000289484","lncRNA"
"ENSG00000289486","lncRNA"
"ENSG00000289487","lncRNA"
"ENSG00000289489","lncRNA"
"ENSG00000289490","protein_coding"
"ENSG00000289491","protein_coding"
"ENSG00000289493","lncRNA"
"ENSG00000289495","lncRNA"
"ENSG00000289496","lncRNA"
"ENSG00000289498","lncRNA"
"ENSG00000289499","lncRNA"
"ENSG00000289500","lncRNA"
"ENSG00000289501","lncRNA"
"ENSG00000289502","lncRNA"
"ENSG00000289503","protein_coding"
"ENSG00000289504","lncRNA"
"ENSG00000289505","lncRNA"
"ENSG00000289506","lncRNA"
"ENSG00000289509","lncRNA"
"ENSG00000289510","lncRNA"
"ENSG00000289511","lncRNA"
"ENSG00000289512","lncRNA"
"ENSG00000289513","lncRNA"
"ENSG00000289514","lncRNA"
"ENSG00000289515","lncRNA"
"ENSG00000289517","protein_coding"
"ENSG00000289518","lncRNA"
"ENSG00000289520","lncRNA"
"ENSG00000289521","lncRNA"
"ENSG00000289524","lncRNA"
"ENSG00000289525","lncRNA"
"ENSG00000289526","lncRNA"
"ENSG00000289529","lncRNA"
"ENSG00000289530","lncRNA"
"ENSG00000289531","lncRNA"
"ENSG00000289532","lncRNA"
"ENSG00000289534","lncRNA"
"ENSG00000289536","lncRNA"
"ENSG00000289538","lncRNA"
"ENSG00000289540","lncRNA"
"ENSG00000289541","lncRNA"
"ENSG00000289543","lncRNA"
"ENSG00000289544","lncRNA"
"ENSG00000289545","lncRNA"
"ENSG00000289546","lncRNA"
"ENSG00000289547","lncRNA"
"ENSG00000289550","lncRNA"
"ENSG00000289551","lncRNA"
"ENSG00000289553","lncRNA"
"ENSG00000289555","lncRNA"
"ENSG00000289556","lncRNA"
"ENSG00000289557","lncRNA"
"ENSG00000289558","lncRNA"
"ENSG00000289559","lncRNA"
"ENSG00000289560","lncRNA"
"ENSG00000289561","lncRNA"
"ENSG00000289563","lncRNA"
"ENSG00000289564","lncRNA"
"ENSG00000289565","protein_coding"
"ENSG00000289567","lncRNA"
"ENSG00000289568","transcribed_unitary_pseudogene"
"ENSG00000289570","lncRNA"
"ENSG00000289571","lncRNA"
"ENSG00000289572","lncRNA"
"ENSG00000289573","lncRNA"
"ENSG00000289576","lncRNA"
"ENSG00000289577","lncRNA"
"ENSG00000289578","lncRNA"
"ENSG00000289580","lncRNA"
"ENSG00000289581","lncRNA"
"ENSG00000289582","lncRNA"
"ENSG00000289584","lncRNA"
"ENSG00000289585","lncRNA"
"ENSG00000289587","lncRNA"
"ENSG00000289589","lncRNA"
"ENSG00000289590","lncRNA"
"ENSG00000289591","lncRNA"
"ENSG00000289592","lncRNA"
"ENSG00000289593","lncRNA"
"ENSG00000289594","lncRNA"
"ENSG00000289595","lncRNA"
"ENSG00000289596","lncRNA"
"ENSG00000289597","lncRNA"
"ENSG00000289598","lncRNA"
"ENSG00000289600","lncRNA"
"ENSG00000289601","lncRNA"
"ENSG00000289602","lncRNA"
"ENSG00000289603","lncRNA"
"ENSG00000289608","lncRNA"
"ENSG00000289610","lncRNA"
"ENSG00000289611","lncRNA"
"ENSG00000289613","lncRNA"
"ENSG00000289614","lncRNA"
"ENSG00000289615","lncRNA"
"ENSG00000289617","lncRNA"
"ENSG00000289618","lncRNA"
"ENSG00000289619","lncRNA"
"ENSG00000289620","lncRNA"
"ENSG00000289621","lncRNA"
"ENSG00000289622","lncRNA"
"ENSG00000289624","lncRNA"
"ENSG00000289625","lncRNA"
"ENSG00000289626","lncRNA"
"ENSG00000289627","lncRNA"
"ENSG00000289628","lncRNA"
"ENSG00000289629","lncRNA"
"ENSG00000289630","lncRNA"
"ENSG00000289631","lncRNA"
"ENSG00000289632","lncRNA"
"ENSG00000289633","lncRNA"
"ENSG00000289634","lncRNA"
"ENSG00000289635","lncRNA"
"ENSG00000289636","lncRNA"
"ENSG00000289637","lncRNA"
"ENSG00000289639","lncRNA"
"ENSG00000289641","lncRNA"
"ENSG00000289642","lncRNA"
"ENSG00000289644","lncRNA"
"ENSG00000289653","protein_coding"
"ENSG00000289685","protein_coding"
"ENSG00000289687","TEC"
"ENSG00000289688","lncRNA"
"ENSG00000289689","lncRNA"
"ENSG00000289691","lncRNA"
"ENSG00000289692","protein_coding"
"ENSG00000289694","protein_coding"
"ENSG00000289695","protein_coding"
"ENSG00000289697","protein_coding"
"ENSG00000289699","lncRNA"
"ENSG00000289700","protein_coding"
"ENSG00000289701","protein_coding"
"ENSG00000289702","lncRNA"
"ENSG00000289703","lncRNA"
"ENSG00000289704","lncRNA"
"ENSG00000289705","unprocessed_pseudogene"
"ENSG00000289706","unprocessed_pseudogene"
"ENSG00000289708","unprocessed_pseudogene"
"ENSG00000289710","protein_coding"
"ENSG00000289711","transcribed_unprocessed_pseudogene"
"ENSG00000289712","unprocessed_pseudogene"
"ENSG00000289713","unprocessed_pseudogene"
"ENSG00000289714","unprocessed_pseudogene"
"ENSG00000289715","protein_coding"
"ENSG00000289718","transcribed_processed_pseudogene"
"ENSG00000289723","TR_V_gene"
"ENSG00000289724","protein_coding"
"ENSG00000289725","lncRNA"
"ENSG00000289729","transcribed_unprocessed_pseudogene"
"ENSG00000289730","unprocessed_pseudogene"
"ENSG00000289732","unprocessed_pseudogene"
"ENSG00000289733","lncRNA"
"ENSG00000289734","lncRNA"
"ENSG00000289735","lncRNA"
"ENSG00000289736","lncRNA"
"ENSG00000289738","lncRNA"
"ENSG00000289739","lncRNA"
"ENSG00000289741","lncRNA"
"ENSG00000289744","lncRNA"
"ENSG00000289745","lncRNA"
"ENSG00000289747","protein_coding"
"ENSG00000289748","transcribed_processed_pseudogene"
"ENSG00000289752","unprocessed_pseudogene"
"ENSG00000289754","lncRNA"
"ENSG00000289756","transcribed_unprocessed_pseudogene"
"ENSG00000289757","lncRNA"
"ENSG00000289758","protein_coding"
"ENSG00000289760","protein_coding"
"ENSG00000289761","protein_coding"
"ENSG00000289763","protein_coding"
"ENSG00000289764","protein_coding"
"ENSG00000289766","protein_coding"
"ENSG00000289767","protein_coding"
"ENSG00000289768","protein_coding"
"ENSG00000289788","lncRNA"
"ENSG00000289791","protein_coding"
"ENSG00000289809","protein_coding"
"ENSG00000289810","lncRNA"
"ENSG00000289814","lncRNA"
"ENSG00000289826","lncRNA"
"ENSG00000289828","lncRNA"
"ENSG00000289829","lncRNA"
"ENSG00000289830","lncRNA"
"ENSG00000289831","lncRNA"
"ENSG00000289832","lncRNA"
"ENSG00000289833","lncRNA"
"ENSG00000289834","lncRNA"
"ENSG00000289836","lncRNA"
"ENSG00000289837","lncRNA"
"ENSG00000289839","lncRNA"
"ENSG00000289840","lncRNA"
"ENSG00000289841","lncRNA"
"ENSG00000289842","lncRNA"
"ENSG00000289844","lncRNA"
"ENSG00000289845","lncRNA"
"ENSG00000289846","lncRNA"
"ENSG00000289847","lncRNA"
"ENSG00000289848","lncRNA"
"ENSG00000289849","lncRNA"
"ENSG00000289850","lncRNA"
"ENSG00000289851","lncRNA"
"ENSG00000289852","lncRNA"
"ENSG00000289853","lncRNA"
"ENSG00000289854","lncRNA"
"ENSG00000289855","lncRNA"
"ENSG00000289857","lncRNA"
"ENSG00000289858","lncRNA"
"ENSG00000289859","lncRNA"
"ENSG00000289860","lncRNA"
"ENSG00000289861","lncRNA"
"ENSG00000289862","lncRNA"
"ENSG00000289863","lncRNA"
"ENSG00000289864","lncRNA"
"ENSG00000289866","lncRNA"
"ENSG00000289867","lncRNA"
"ENSG00000289868","lncRNA"
"ENSG00000289869","lncRNA"
"ENSG00000289870","lncRNA"
"ENSG00000289871","lncRNA"
"ENSG00000289874","lncRNA"
"ENSG00000289875","lncRNA"
"ENSG00000289876","lncRNA"
"ENSG00000289877","lncRNA"
"ENSG00000289878","lncRNA"
"ENSG00000289879","lncRNA"
"ENSG00000289880","lncRNA"
"ENSG00000289881","lncRNA"
"ENSG00000289882","lncRNA"
"ENSG00000289883","lncRNA"
"ENSG00000289885","lncRNA"
"ENSG00000289886","lncRNA"
"ENSG00000289887","lncRNA"
"ENSG00000289888","lncRNA"
"ENSG00000289889","lncRNA"
"ENSG00000289890","lncRNA"
"ENSG00000289892","lncRNA"
"ENSG00000289893","lncRNA"
"ENSG00000289895","lncRNA"
"ENSG00000289896","lncRNA"
"ENSG00000289897","lncRNA"
"ENSG00000289898","lncRNA"
"ENSG00000289899","lncRNA"
"ENSG00000289900","lncRNA"
"ENSG00000289902","lncRNA"
"ENSG00000289903","lncRNA"
"ENSG00000289905","lncRNA"
"ENSG00000289908","lncRNA"
"ENSG00000289909","lncRNA"
"ENSG00000289910","lncRNA"
"ENSG00000289911","lncRNA"
"ENSG00000289912","lncRNA"
"ENSG00000289913","lncRNA"
"ENSG00000289914","lncRNA"
"ENSG00000289915","lncRNA"
"ENSG00000289917","lncRNA"
"ENSG00000289918","lncRNA"
"ENSG00000289919","lncRNA"
"ENSG00000289920","lncRNA"
"ENSG00000289921","lncRNA"
"ENSG00000289922","lncRNA"
"ENSG00000289923","lncRNA"
"ENSG00000289925","lncRNA"
"ENSG00000289926","lncRNA"
"ENSG00000289927","lncRNA"
"ENSG00000289928","lncRNA"
"ENSG00000289929","lncRNA"
"ENSG00000289930","lncRNA"
"ENSG00000289931","lncRNA"
"ENSG00000289932","lncRNA"
"ENSG00000289933","lncRNA"
"ENSG00000289934","lncRNA"
"ENSG00000289935","lncRNA"
"ENSG00000289936","lncRNA"
"ENSG00000289937","lncRNA"
"ENSG00000289938","lncRNA"
"ENSG00000289939","lncRNA"
"ENSG00000289941","lncRNA"
"ENSG00000289943","lncRNA"
"ENSG00000289945","lncRNA"
"ENSG00000289946","lncRNA"
"ENSG00000289947","lncRNA"
"ENSG00000289948","lncRNA"
"ENSG00000289949","lncRNA"
"ENSG00000289950","lncRNA"
"ENSG00000289951","lncRNA"
"ENSG00000289952","lncRNA"
"ENSG00000289953","lncRNA"
"ENSG00000289954","lncRNA"
"ENSG00000289955","lncRNA"
"ENSG00000289956","lncRNA"
"ENSG00000289957","lncRNA"
"ENSG00000289958","lncRNA"
"ENSG00000289959","lncRNA"
"ENSG00000289960","lncRNA"
"ENSG00000289961","lncRNA"
"ENSG00000289962","lncRNA"
"ENSG00000289966","lncRNA"
"ENSG00000289967","lncRNA"
"ENSG00000289968","lncRNA"
"ENSG00000289969","lncRNA"
"ENSG00000289970","lncRNA"
"ENSG00000289971","lncRNA"
"ENSG00000289972","lncRNA"
"ENSG00000289973","lncRNA"
"ENSG00000289974","lncRNA"
"ENSG00000289975","lncRNA"
"ENSG00000289976","lncRNA"
"ENSG00000289977","lncRNA"
"ENSG00000289978","lncRNA"
"ENSG00000289980","lncRNA"
"ENSG00000289981","lncRNA"
"ENSG00000289982","lncRNA"
"ENSG00000289983","lncRNA"
"ENSG00000289986","lncRNA"
"ENSG00000289987","lncRNA"
"ENSG00000289988","lncRNA"
"ENSG00000289990","lncRNA"
"ENSG00000289991","lncRNA"
"ENSG00000289992","lncRNA"
"ENSG00000289993","lncRNA"
"ENSG00000289994","lncRNA"
"ENSG00000289996","lncRNA"
"ENSG00000289998","lncRNA"
"ENSG00000289999","lncRNA"
"ENSG00000290000","lncRNA"
"ENSG00000290001","lncRNA"
"ENSG00000290004","lncRNA"
"ENSG00000290005","lncRNA"
"ENSG00000290006","lncRNA"
"ENSG00000290008","lncRNA"
"ENSG00000290009","lncRNA"
"ENSG00000290010","lncRNA"
"ENSG00000290011","lncRNA"
"ENSG00000290012","lncRNA"
"ENSG00000290013","lncRNA"
"ENSG00000290014","lncRNA"
"ENSG00000290015","lncRNA"
"ENSG00000290016","lncRNA"
"ENSG00000290017","lncRNA"
"ENSG00000290019","lncRNA"
"ENSG00000290020","lncRNA"
"ENSG00000290021","lncRNA"
"ENSG00000290022","lncRNA"
"ENSG00000290023","lncRNA"
"ENSG00000290024","lncRNA"
"ENSG00000290025","lncRNA"
